id,@timestamp,bytes_in,client.bytes,destination.ip,dns.question.name,dns.response_code,dns.type,network.bytes,source.ip,status,client.port,destination.port,dns.flags.authentic_data,dns.id,dns.answers.data
239,2021-11-17T15:06:21.551Z,41.0,41.0,192.168.57.253,stats.g.doubleclick.net,NOERROR,answer,168,192.168.9.98,OK,53176,53,False,24809,"[stats.l.doubleclick.net"";""142.251.0.155"";""142.251.0.156"";""142.251.0.157"";""142.251.0.154""]"""
240,2021-11-17T15:06:21.511Z,49.0,49.0,8.8.8.8,ib.anycast.adnxs.com,NOERROR,answer,290,192.168.57.253,OK,61550,53,False,48384,"[68.67.179.173"";""68.67.181.202"";""68.67.179.154"";""68.67.160.134"";""68.67.160.25"";""68.67.179.135"";""68.67.160.137"";""68.67.179.164"";""68.67.179.166"";""68.67.160.76"";""68.67.179.122"";""68.67.181.207""]"""
241,2021-11-17T15:06:21.510Z,34.0,34.0,192.168.57.253,secure.adnxs.com,NOERROR,answer,309,192.168.8.114,OK,64435,53,False,27695,"[g.geogslb.com"";""ib.anycast.adnxs.com"";""68.67.179.173"";""68.67.181.202"";""68.67.179.154"";""68.67.160.134"";""68.67.160.25"";""68.67.179.135"";""68.67.160.137"";""68.67.179.164"";""68.67.179.166"";""68.67.160.76"";""68.67.179.122"";""68.67.181.207""]"""
242,2021-11-17T15:06:21.509Z,38.0,38.0,192.168.57.253,static.chartbeat.com,NOERROR,answer,134,192.168.9.98,OK,62898,53,False,25627,"[d3f7zc5bbfci5.cloudfront.net"";""13.227.93.230""]"""
243,2021-11-17T15:06:21.508Z,44.0,44.0,8.8.8.8,knrpc.olark.com,NOERROR,answer,104,192.168.57.253,OK,60447,53,False,65085,34.96.127.16
244,2021-11-17T15:06:21.507Z,33.0,33.0,192.168.57.253,knrpc.olark.com,NOERROR,answer,82,192.168.10.211,OK,50097,53,False,55153,34.96.127.16
245,2021-11-17T15:06:21.493Z,33.0,33.0,192.168.57.253,s.go-mpulse.net,NOERROR,answer,159,192.168.9.98,OK,63074,53,False,36090,"[ip46.go-mpulse.net.edgekey.net"";""e4518.dscx.akamaiedge.net"";""23.77.220.89""]"""
246,2021-11-17T15:06:21.476Z,47.0,47.0,192.168.57.253,d1bl11pgu3tw3h.cloudfront.net,NOERROR,answer,158,10.4.6.49,OK,64813,53,False,55298,"[13.227.83.82"";""13.227.83.33"";""13.227.83.85"";""13.227.83.214""]"""
247,2021-11-17T15:06:21.465Z,51.0,51.0,192.168.57.253,fundingchoicesmessages.google.com,NOERROR,answer,139,192.168.9.98,OK,63811,53,False,32930,"[www3.l.google.com"";""142.250.79.110""]"""
248,2021-11-17T15:06:21.449Z,41.0,41.0,192.168.57.253,stats.g.doubleclick.net,NOERROR,answer,168,192.168.160.117,OK,60605,53,False,24400,"[stats.l.doubleclick.net"";""142.251.0.154"";""142.251.0.155"";""142.251.0.156"";""142.251.0.157""]"""
249,2021-11-17T15:06:21.445Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.140.143,OK,62224,53,False,65398,
250,2021-11-17T15:06:21.438Z,42.0,42.0,192.168.57.253,www.google-analytics.com,NOERROR,answer,144,192.168.9.98,OK,60294,53,False,16709,"[www-google-analytics.l.google.com"";""216.58.202.78""]"""
251,2021-11-17T15:06:21.414Z,,,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,96,10.4.7.46,Error,53044,53,False,33586,
252,2021-11-17T15:06:21.414Z,45.0,45.0,200.32.10.123,rtb.adentifi.com,NOERROR,answer,419,192.168.57.253,OK,61838,53,False,43716,"[54.80.90.26"";""52.4.236.19"";""3.216.236.90"";""54.209.169.80"";""52.207.15.133"";""52.21.1.190"";""52.5.216.135"";""52.45.11.130""]"""
253,2021-11-17T15:06:21.414Z,42.0,42.0,200.32.10.123,cs.emxdgt.com,NOERROR,answer,301,192.168.57.253,OK,60240,53,False,49005,18.195.155.181
254,2021-11-17T15:06:21.414Z,47.0,47.0,200.32.10.123,www.googleapis.com,NOERROR,answer,557,192.168.57.253,OK,60305,53,False,25971,"[172.217.173.234"";""172.217.29.202"";""172.217.173.138"";""172.217.173.170"";""142.250.79.138"";""216.58.202.74"";""172.217.172.106"";""172.217.162.234"";""142.250.79.170"";""172.217.172.74"";""142.250.79.74"";""142.250.79.106"";""216.58.202.106""]"""
255,2021-11-17T15:06:21.404Z,38.0,38.0,192.168.57.253,connect.facebook.net,NOERROR,answer,124,192.168.9.98,OK,63009,53,False,11246,"[scontent.xx.fbcdn.net"";""31.13.94.24""]"""
256,2021-11-17T15:06:21.401Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.170.147,OK,61909,53,False,52243,
257,2021-11-17T15:06:21.391Z,43.0,43.0,192.168.57.253,www.googletagservices.com,NOERROR,answer,102,192.168.9.98,OK,56879,53,False,33218,142.250.79.162
258,2021-11-17T15:06:21.370Z,41.0,41.0,8.8.8.8,static.ex.co,NOERROR,answer,173,192.168.57.253,OK,61032,53,False,56177,"[static-ex-co.edgekey.net"";""e93115.dscg.akamaiedge.net"";""200.42.50.42""]"""
259,2021-11-17T15:06:21.369Z,30.0,30.0,192.168.57.253,static.ex.co,NOERROR,answer,151,192.168.152.83,OK,59097,53,False,39064,"[static-ex-co.edgekey.net"";""e93115.dscg.akamaiedge.net"";""200.42.50.42""]"""
260,2021-11-17T15:06:21.283Z,35.0,35.0,192.168.57.253,bh.contextweb.com,NOERROR,answer,148,192.168.8.114,OK,55506,53,False,29093,"[lga-bh.contextweb.com"";""lga-bh-bgp.contextweb.com"";""198.148.27.140"";""198.148.27.139""]"""
261,2021-11-17T15:06:21.230Z,58.0,58.0,8.8.8.8,d1bl11pgu3tw3h.cloudfront.net,NOERROR,answer,180,192.168.57.253,OK,61259,53,False,37986,"[13.227.83.214"";""13.227.83.82"";""13.227.83.33"";""13.227.83.85""]"""
262,2021-11-17T15:06:21.229Z,47.0,47.0,192.168.57.253,d1bl11pgu3tw3h.cloudfront.net,NOERROR,answer,158,192.168.9.98,OK,49495,53,False,45782,"[13.227.83.214"";""13.227.83.82"";""13.227.83.33"";""13.227.83.85""]"""
263,2021-11-17T15:06:21.212Z,35.0,35.0,192.168.57.253,www.google.com.ar,NOERROR,answer,86,192.168.65.39,OK,53053,53,False,65343,142.250.79.67
264,2021-11-17T15:06:21.205Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.40.116,OK,59300,53,False,7648,
265,2021-11-17T15:06:21.188Z,33.0,33.0,192.168.57.253,www.infobae.com,NOERROR,answer,323,192.168.9.98,OK,53666,53,False,25794,"[infobae-infobae-prod.arc-dns.net"";""107504.edgekey.net"";""e110098.dscx.akamaiedge.net"";""200.42.50.56"";""200.42.50.59"";""200.42.50.43"";""200.42.50.57"";""200.42.50.72"";""200.42.50.74"";""200.42.50.67"";""200.42.50.58"";""200.42.50.48""]"""
266,2021-11-17T15:06:21.107Z,34.0,34.0,192.168.57.253,beacons.gvt2.com,NOERROR,answer,107,192.168.232.50,OK,60098,53,False,10582,"[beacons6.gvt2.com"";""216.58.202.67""]"""
267,2021-11-17T15:06:21.097Z,41.0,41.0,192.168.57.253,sn3302.storage.live.com,NOERROR,answer,333,192.168.72.55,OK,54817,53,False,1142,"[sn3pcor002-meta.fe.1drv.com"";""odc-sn3302-meta-geo.onedrive.akadns.net"";""odc-sn3302-meta-brs.onedrive.akadns.net"";""sn3pcor002-meta.be.1drv.com.l-0003.dc-msedge.net.l-0003.l-msedge.net"";""l-0003.dc-msedge.net"";""13.107.43.12""]"""
268,2021-11-17T15:06:21.047Z,37.0,37.0,192.168.57.253,clients4.google.com,NOERROR,answer,114,10.3.228.119,OK,54830,53,False,13973,"[clients.l.google.com"";""142.250.79.110""]"""
269,2021-11-17T15:06:20.980Z,32.0,32.0,192.168.57.253,www.google.com,NOERROR,answer,80,192.168.160.117,OK,62749,53,False,4502,172.217.173.132
270,2021-11-17T15:06:20.966Z,39.0,39.0,192.168.57.253,sit05-f000.reda1.com.ar,NOERROR,answer,94,10.2.117.101,OK,62991,53,False,28694,192.168.9.253
271,2021-11-17T15:06:20.928Z,42.0,42.0,192.168.57.253,www.googletagmanager.com,NOERROR,answer,144,192.168.65.39,OK,53732,53,False,59408,"[www-googletagmanager.l.google.com"";""216.58.202.104""]"""
272,2021-11-17T15:06:20.926Z,48.0,48.0,8.8.8.8,maps.googleapis.com,NOERROR,answer,112,192.168.57.253,OK,60550,53,False,47428,142.250.79.106
273,2021-11-17T15:06:20.925Z,37.0,37.0,192.168.57.253,maps.googleapis.com,NOERROR,answer,90,192.168.65.39,OK,56478,53,False,20174,142.250.79.106
274,2021-11-17T15:06:20.925Z,48.0,48.0,8.8.8.8,img10.naventcdn.com,NOERROR,answer,128,192.168.57.253,OK,62174,53,False,6999,"[104.17.123.40"";""104.17.122.40""]"""
275,2021-11-17T15:06:20.924Z,37.0,37.0,192.168.57.253,img10.naventcdn.com,NOERROR,answer,106,192.168.65.39,OK,50865,53,False,6075,"[104.17.123.40"";""104.17.122.40""]"""
276,2021-11-17T15:06:20.872Z,49.0,49.0,8.8.8.8,aktrack.pubmatic.com,NOERROR,answer,189,192.168.57.253,OK,61773,53,False,47403,"[aktrack.pubmatic.edgekey.net"";""e6603.b.akamaiedge.net"";""23.77.220.176""]"""
277,2021-11-17T15:06:20.871Z,51.0,51.0,8.8.8.8,e9398.g.akamaiedge.net,NOERROR,answer,118,192.168.57.253,OK,60138,53,False,20139,23.55.90.239
278,2021-11-17T15:06:20.871Z,38.0,38.0,192.168.57.253,aktrack.pubmatic.com,NOERROR,answer,167,192.168.8.114,OK,52663,53,False,49521,"[aktrack.pubmatic.edgekey.net"";""e6603.b.akamaiedge.net"";""23.77.220.176""]"""
279,2021-11-17T15:06:20.870Z,47.0,47.0,192.168.57.253,videoplayercdn.osi.office.net,NOERROR,answer,195,192.168.118.200,OK,62534,53,False,16094,"[videoplayercdn.osi.office.net.edgekey.net"";""e9398.g.akamaiedge.net"";""23.55.90.239""]"""
280,2021-11-17T15:06:20.814Z,38.0,38.0,192.168.57.253,match.deepintent.com,NOERROR,answer,124,10.4.24.55,OK,52226,53,False,8026,"[169.197.150.7"";""38.91.45.7"";""169.197.150.8""]"""
281,2021-11-17T15:06:20.784Z,34.0,34.0,192.168.57.253,rtb.adentifi.com,NOERROR,answer,196,10.3.228.126,OK,61037,53,False,33079,"[54.80.90.26"";""52.4.236.19"";""3.216.236.90"";""54.209.169.80"";""52.207.15.133"";""52.21.1.190"";""52.5.216.135"";""52.45.11.130""]"""
282,2021-11-17T15:06:20.782Z,45.0,45.0,192.168.57.253,safebrowsing.googleapis.com,NOERROR,answer,106,192.168.25.107,OK,57336,53,False,35230,172.217.173.138
283,2021-11-17T15:06:20.775Z,36.0,36.0,192.168.57.253,17de4c1d.akstat.io,NOERROR,answer,170,192.168.160.104,OK,64160,53,False,19313,"[wildcard46.akstat.io.edgekey.net"";""e4518.dscx.akamaiedge.net"";""23.77.220.89""]"""
284,2021-11-17T15:06:20.761Z,39.0,39.0,192.168.57.253,sta10-f000.reda1.com.ar,NOERROR,answer,94,10.3.229.144,OK,61755,53,False,45230,10.3.229.253
285,2021-11-17T15:06:20.733Z,44.0,44.0,192.168.57.253,ncnvxxavydoeyry.reda1.com.ar,NOERROR,answer,151,192.168.33.104,OK,59324,53,False,62809,
286,2021-11-17T15:06:20.733Z,36.0,36.0,192.168.57.253,lurpebp.reda1.com.ar,NOERROR,answer,135,192.168.33.104,OK,51184,53,False,30666,
287,2021-11-17T15:06:20.733Z,37.0,37.0,192.168.57.253,vngnpeht.reda1.com.ar,NOERROR,answer,137,192.168.33.104,OK,59462,53,False,13162,
288,2021-11-17T15:06:20.612Z,42.0,42.0,192.168.57.253,test.reda1.com.ar,NOERROR,answer,100,192.168.57.24,OK,53137,53,False,20565,10.5.160.39
289,2021-11-17T15:06:20.612Z,42.0,42.0,192.168.57.253,test.reda1.com.ar,NOERROR,answer,137,192.168.57.24,OK,57226,53,False,33381,
290,2021-11-17T15:06:20.597Z,42.0,42.0,192.168.57.253,www.google-analytics.com,NOERROR,answer,144,192.168.160.117,OK,57556,53,False,62460,"[www-google-analytics.l.google.com"";""216.58.202.78""]"""
291,2021-11-17T15:06:20.507Z,44.0,44.0,200.32.10.123,creativecdn.com,NOERROR,query,44,192.168.57.253,Error,61242,53,False,30067,
292,2021-11-17T15:06:20.506Z,56.0,56.0,200.32.10.123,secure.bancocolumbia.com.ar,NOERROR,answer,206,192.168.57.253,OK,60356,53,False,62036,200.68.114.10
293,2021-11-17T15:06:20.505Z,51.0,51.0,200.32.10.123,trc-events.taboola.com,NOERROR,answer,1326,192.168.57.253,OK,60498,53,False,27584,"[us-trc-events.taboola.com"";""IncLSKiMmFrjvN4DK+sJMytW1Kju0SrQF7oSIIGE1a5b/PlHZ5qb8ng9bTCyGN7CNrCYnMmEHst2PQc58GhDog=="";""us-vip001.taboola.com"";""fup7gIna/M+iEzw5dPeFYlmBz0HTuiDOnFzaASQB3ZpCjHkcpEr5AfimhkRMRWfv12aTpxHYhM4TGo19jru55g=="";""141.226.224.48"";""RlVbu/6eO4rxDNXBMFcicnAaO4LELr7wFAdyWCTjr+KVddbmsrqLyqrYj/qgBzw8dtC3EdhsnVLuCg+TZBHyqg==""]"""
294,2021-11-17T15:06:20.505Z,44.0,44.0,200.32.10.123,x.bidswitch.net,NOERROR,answer,352,192.168.57.253,OK,60923,53,False,49812,35.211.178.172
295,2021-11-17T15:06:20.505Z,63.0,63.0,200.32.10.123,tpsc-uw2-failover.dvgtm.akadns.net,NOERROR,answer,192,192.168.57.253,OK,61775,53,False,14368,
296,2021-11-17T15:06:20.505Z,45.0,45.0,200.32.10.123,trace.mediago.io,NOERROR,answer,398,192.168.57.253,OK,60005,53,False,46779,"[d1e12xh4hrv4zb.cloudfront.net"";""13.227.92.99"";""13.227.92.23"";""13.227.92.34"";""13.227.92.102""]"""
297,2021-11-17T15:06:20.455Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.10.158,OK,55837,53,False,15699,
298,2021-11-17T15:06:20.440Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,query,33,192.168.140.143,Error,62224,53,False,65398,
299,2021-11-17T15:06:20.399Z,38.0,38.0,192.168.57.253,cm.g.doubleclick.net,NOERROR,answer,92,10.4.24.55,OK,63002,53,False,63615,142.250.79.130
300,2021-11-17T15:06:20.393Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,10.3.228.124,OK,50213,53,False,52079,
301,2021-11-17T15:06:20.388Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.180.127,OK,62221,53,False,58649,
302,2021-11-17T15:06:20.387Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.170.72,OK,60383,53,False,23593,
303,2021-11-17T15:06:20.374Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.124.139,OK,56200,53,False,20852,
304,2021-11-17T15:06:20.374Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.133.147,OK,51788,53,False,63701,
305,2021-11-17T15:06:20.368Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.64.192,OK,56079,53,False,4559,
306,2021-11-17T15:06:20.357Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,query,33,192.168.170.147,Error,61909,53,False,52243,
307,2021-11-17T15:06:20.353Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.64.217,OK,51893,53,False,56347,
308,2021-11-17T15:06:20.260Z,50.0,50.0,8.8.8.8,bateriasyamperios.com,NOERROR,answer,116,192.168.57.253,OK,60738,53,False,25348,54.37.163.77
309,2021-11-17T15:06:20.259Z,39.0,39.0,192.168.57.253,bateriasyamperios.com,NOERROR,answer,94,192.168.164.148,OK,52342,53,False,57649,54.37.163.77
310,2021-11-17T15:06:20.249Z,36.0,36.0,192.168.57.253,scomdev.reda1.com.ar,NOERROR,answer,135,192.168.57.188,OK,54220,53,False,51520,
311,2021-11-17T15:06:20.249Z,36.0,36.0,192.168.57.253,scomdev.reda1.com.ar,NOERROR,answer,135,192.168.57.188,OK,60944,53,False,42039,
312,2021-11-17T15:06:20.232Z,40.0,40.0,192.168.57.253,trc-events.taboola.com,NOERROR,answer,148,192.168.70.95,OK,60510,53,False,23009,"[us-trc-events.taboola.com"";""us-vip001.taboola.com"";""141.226.224.48""]"""
313,2021-11-17T15:06:20.178Z,93.0,93.0,8.8.8.8,0a186f506cf870578774a3086b914fde.safeframe.googlesyndication.com,NOERROR,answer,245,192.168.57.253,OK,60386,53,False,5503,"[pagead-googlehosted.l.google.com"";""142.250.79.129""]"""
314,2021-11-17T15:06:20.177Z,82.0,82.0,192.168.57.253,0a186f506cf870578774a3086b914fde.safeframe.googlesyndication.com,NOERROR,answer,223,10.3.228.75,OK,57826,53,False,64570,"[pagead-googlehosted.l.google.com"";""142.250.79.129""]"""
315,2021-11-17T15:06:20.172Z,37.0,37.0,192.168.57.253,ubuntu16.reda1.com.ar,NOERROR,answer,137,192.168.57.134,OK,57361,53,False,58694,
316,2021-11-17T15:06:20.172Z,37.0,37.0,192.168.57.253,ubuntu16.reda1.com.ar,NOERROR,query,37,192.168.57.134,Error,57361,53,False,47287,
317,2021-11-17T15:06:20.122Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.25.121,OK,51786,53,False,35556,
318,2021-11-17T15:06:20.050Z,53.0,53.0,8.8.8.8,sb.scorecardresearch.com,NOERROR,answer,170,192.168.57.253,OK,61436,53,False,42426,"[13.227.92.124"";""13.227.92.88"";""13.227.92.43"";""13.227.92.6""]"""
319,2021-11-17T15:06:20.049Z,42.0,42.0,192.168.57.253,sb.scorecardresearch.com,NOERROR,answer,148,192.168.160.117,OK,51460,53,False,15918,"[13.227.92.124"";""13.227.92.88"";""13.227.92.43"";""13.227.92.6""]"""
320,2021-11-17T15:06:19.986Z,50.0,50.0,8.8.8.8,static-cdn.hotjar.com,NOERROR,answer,164,192.168.57.253,OK,61977,53,False,39200,"[13.227.92.104"";""13.227.92.41"";""13.227.92.116"";""13.227.92.57""]"""
321,2021-11-17T15:06:19.985Z,35.0,35.0,192.168.57.253,static.hotjar.com,NOERROR,answer,159,192.168.160.117,OK,60829,53,False,59374,"[static-cdn.hotjar.com"";""13.227.92.104"";""13.227.92.41"";""13.227.92.116"";""13.227.92.57""]"""
322,2021-11-17T15:06:19.980Z,47.0,47.0,192.168.57.253,addons-pa.clients6.google.com,NOERROR,answer,110,192.168.11.112,OK,61554,53,False,16395,142.250.79.106
323,2021-11-17T15:06:19.897Z,56.0,56.0,8.8.8.8,images-eds-ssl.xboxlive.com,NOERROR,answer,215,192.168.57.253,OK,60499,53,False,62905,"[images-eds-ssl.xboxlive.com.edgekey.net"";""e87.dspg.akamaiedge.net"";""23.197.216.184""]"""
324,2021-11-17T15:06:19.896Z,45.0,45.0,192.168.57.253,images-eds-ssl.xboxlive.com,NOERROR,answer,193,192.168.118.200,OK,64375,53,False,48547,"[images-eds-ssl.xboxlive.com.edgekey.net"";""e87.dspg.akamaiedge.net"";""23.197.216.184""]"""
325,2021-11-17T15:06:19.815Z,40.0,40.0,192.168.57.253,static.doubleclick.net,NOERROR,answer,145,192.168.160.117,OK,61258,53,False,57264,"[static-doubleclick-net.l.google.com"";""172.217.172.102""]"""
326,2021-11-17T15:06:19.759Z,43.0,43.0,192.168.57.253,ade.googlesyndication.com,NOERROR,answer,102,10.4.6.155,OK,57536,53,False,1016,172.217.162.226
327,2021-11-17T15:06:19.750Z,47.0,47.0,8.8.8.8,js.intercomcdn.com,NOERROR,answer,158,192.168.57.253,OK,60567,53,False,31416,"[13.227.92.71"";""13.227.92.18"";""13.227.92.29"";""13.227.92.56""]"""
328,2021-11-17T15:06:19.749Z,36.0,36.0,192.168.57.253,js.intercomcdn.com,NOERROR,answer,136,10.4.7.29,OK,61082,53,False,52959,"[13.227.92.71"";""13.227.92.18"";""13.227.92.29"";""13.227.92.56""]"""
329,2021-11-17T15:06:19.735Z,44.0,44.0,192.168.57.253,download.windowsupdate.com,NOERROR,answer,264,192.168.65.104,OK,59173,53,False,10782,"[wu-shim.trafficmanager.net"";""fg.download.windowsupdate.com.c.footprint.net"";""8.241.201.254"";""8.241.201.126"";""8.241.202.126"";""200.55.44.254"";""200.32.103.248""]"""
330,2021-11-17T15:06:19.719Z,37.0,37.0,192.168.57.253,vngnpeht.reda1.com.ar,NOERROR,query,37,192.168.33.104,Error,59462,53,False,13162,
331,2021-11-17T15:06:19.718Z,36.0,36.0,192.168.57.253,lurpebp.reda1.com.ar,NOERROR,query,36,192.168.33.104,Error,51184,53,False,30666,
332,2021-11-17T15:06:19.718Z,44.0,44.0,192.168.57.253,ncnvxxavydoeyry.reda1.com.ar,NOERROR,query,44,192.168.33.104,Error,59324,53,False,62809,
333,2021-11-17T15:06:19.718Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.33.104,OK,53794,53,False,46325,
334,2021-11-17T15:06:19.651Z,56.0,56.0,192.168.57.253,connect-metrics-collector.s-onetag.com,NOERROR,answer,144,10.4.6.155,OK,64660,53,False,64144,"[75.2.13.80"";""99.83.181.31""]"""
335,2021-11-17T15:06:19.631Z,36.0,36.0,192.168.57.253,173e255e.akstat.io,NOERROR,answer,170,10.4.6.155,OK,53818,53,False,42322,"[wildcard46.akstat.io.edgekey.net"";""e4518.dscx.akamaiedge.net"";""23.77.220.89""]"""
336,2021-11-17T15:06:19.609Z,42.0,42.0,192.168.57.253,test.reda1.com.ar,NOERROR,answer,100,192.168.57.24,OK,47017,53,False,10316,10.5.160.39
337,2021-11-17T15:06:19.609Z,42.0,42.0,192.168.57.253,test.reda1.com.ar,NOERROR,answer,137,192.168.57.24,OK,52585,53,False,8786,
338,2021-11-17T15:06:19.608Z,31.0,31.0,192.168.57.253,test,SERVFAIL,answer,62,192.168.57.24,Error,36398,53,False,39957,
339,2021-11-17T15:06:19.608Z,31.0,31.0,192.168.57.253,test,SERVFAIL,answer,62,192.168.57.24,Error,44174,53,False,18717,
340,2021-11-17T15:06:19.606Z,31.0,31.0,192.168.57.253,test,SERVFAIL,answer,62,192.168.57.24,Error,41248,53,False,18717,
341,2021-11-17T15:06:19.606Z,31.0,31.0,192.168.57.253,test,SERVFAIL,answer,62,192.168.57.24,Error,50951,53,False,39957,
342,2021-11-17T15:06:19.601Z,41.0,41.0,192.168.57.253,ctldl.windowsupdate.com,NOERROR,answer,258,10.4.6.129,OK,61372,53,False,31688,"[wu-shim.trafficmanager.net"";""fg.download.windowsupdate.com.c.footprint.net"";""200.32.103.248"";""8.241.201.254"";""8.241.201.126"";""8.241.202.126"";""200.55.44.254""]"""
343,2021-11-17T15:06:19.600Z,37.0,37.0,192.168.57.253,ubuntu16.reda1.com.ar,NOERROR,answer,137,192.168.57.23,OK,43277,53,False,64563,
344,2021-11-17T15:06:19.600Z,37.0,37.0,192.168.57.253,ubuntu16.reda1.com.ar,NOERROR,answer,137,192.168.57.23,OK,43277,53,False,25692,
345,2021-11-17T15:06:19.599Z,26.0,26.0,192.168.57.253,ubuntu16,SERVFAIL,answer,52,192.168.57.23,Error,57264,53,False,50362,
346,2021-11-17T15:06:19.599Z,26.0,26.0,192.168.57.253,ubuntu16,SERVFAIL,answer,52,192.168.57.23,Error,57264,53,False,37137,
347,2021-11-17T15:06:19.599Z,33.0,33.0,192.168.57.253,creativecdn.com,NOERROR,answer,144,192.168.250.102,OK,52179,53,False,11499,
348,2021-11-17T15:06:19.598Z,26.0,26.0,192.168.57.253,ubuntu16,SERVFAIL,answer,52,192.168.57.23,Error,57264,53,False,50362,
349,2021-11-17T15:06:19.598Z,26.0,26.0,192.168.57.253,ubuntu16,SERVFAIL,answer,52,192.168.57.23,Error,57264,53,False,37137,
350,2021-11-17T15:06:19.597Z,73.0,73.0,8.8.8.8,global.asimov.events.data.trafficmanager.net,NOERROR,answer,218,192.168.57.253,OK,61006,53,False,52516,"[onedscolprdeus06.eastus.cloudapp.azure.com"";""20.42.73.25""]"""
351,2021-11-17T15:06:19.597Z,48.0,48.0,8.8.8.8,clients2.google.com,NOERROR,answer,136,192.168.57.253,OK,60121,53,False,12832,"[clients.l.google.com"";""172.217.162.238""]"""
352,2021-11-17T15:06:19.597Z,44.0,44.0,8.8.8.8,iris.mwbsys.com,NOERROR,answer,120,192.168.57.253,OK,61154,53,False,44533,"[54.90.88.30"";""18.209.74.159""]"""
353,2021-11-17T15:06:19.596Z,41.0,41.0,200.32.10.123,a-lb.cdtx.co,NOERROR,answer,302,192.168.57.253,OK,61110,53,False,7560,209.58.138.146
354,2021-11-17T15:06:19.571Z,44.0,44.0,200.32.10.115,app.picreel.com,NOERROR,answer,322,192.168.57.253,OK,59966,53,False,53835,"[35.167.195.195"";""52.88.176.106""]"""
355,2021-11-17T15:06:19.570Z,33.0,33.0,192.168.57.253,app.picreel.com,NOERROR,answer,98,10.4.7.29,OK,51362,53,False,35466,"[35.167.195.195"";""52.88.176.106""]"""
356,2021-11-17T15:06:19.539Z,41.0,41.0,192.168.57.253,www.msftconnecttest.com,NOERROR,answer,218,192.168.110.132,OK,54414,53,False,61164,"[ncsi-geo.trafficmanager.net"";""v4ncsi.msedge.net"";""ncsi.4-c-0003.c-msedge.net"";""4-c-0003.c-msedge.net"";""13.107.4.52""]"""
357,2021-11-17T15:06:19.479Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.20.62,OK,61820,53,False,28299,
358,2021-11-17T15:06:19.463Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.20.99,OK,54582,53,False,44131,
359,2021-11-17T15:06:19.450Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.10.177,OK,56883,53,False,1701,
360,2021-11-17T15:06:19.443Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.7.25,OK,54302,53,False,62046,
361,2021-11-17T15:06:19.438Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,10.4.6.119,OK,50576,53,False,32495,
362,2021-11-17T15:06:19.392Z,35.0,35.0,192.168.57.253,goleta.reda1.com.ar,NOERROR,answer,109,192.168.57.210,OK,60256,53,False,10079,"[bulgaria.reda1.com.ar"";""192.168.2.49""]"""
363,2021-11-17T15:06:19.391Z,45.0,45.0,200.32.10.115,mantle.terra.dev,NOERROR,answer,1141,192.168.57.253,OK,60940,53,False,41232,"[mantle.terra.dev.cdn.cloudflare.net"";""104.18.31.143"";""104.18.30.143"";""TYh5QP9ByWK5AWNCyS2M2EMtYfep5SklD+u7clTlpDzH6qjmac0I1c6I4eWJAX8rSvBQ+kRIBQkKtsZt2MI1Xw==""]"""
364,2021-11-17T15:06:19.390Z,34.0,34.0,192.168.57.253,mantle.terra.dev,NOERROR,answer,149,192.168.170.73,OK,63273,53,False,33258,"[mantle.terra.dev.cdn.cloudflare.net"";""104.18.31.143"";""104.18.30.143""]"""
